order_id,created_at,buyerEmail,buyerPhone,customerId,line_items,totalAmount,currencyCode,state,address_line1,address_city,address_country,email,phone,cust_id,items,amount,ccy,order_ts,geo_region,shipping_address_line1,shipping_address_city,shipping_address_country,shipping_address,address,orderRef,created,total,currency,region,shippingAddress,customer_id,customer_email,customer_phone,shippingAddress_line1,shippingAddress_city,shippingAddress_country
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0040', 'qty': 2, 'price': 9000}, {'sku': 'SKU-0143', 'qty': 1, 'price': 3500}, {'sku': 'SKU-0179', 'qty': 2, 'price': 1700}, {'sku': 'SKU-0197', 'qty': 1, 'price': 5000}, {'sku': 'SKU-0023', 'qty': 2, 'price': 2500}]",,,,,,,,,,ORD-001045,2023-09-19 07:55,34900.0,NGN,PH,,CUST-00316,user352@shop.ng,+2348031170843,,,
,,,,,,,,,,,,user232@pulse.africa,+2348085910969,CUST-00616,"[{'sku': 'SKU-0172', 'qty': 1, 'price': 9500}]",9500.0,NGN,1690501686.0,Abuja,108 Wuse Rd,Abuja,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0209', 'qty': 3, 'price': 7500}, {'sku': 'SKU-0048', 'qty': 1, 'price': 25500}, {'sku': 'SKU-0066', 'qty': 3, 'price': 2700}]",,,,,,,,,,ORD-001047,2023-01-25 15:57,61.04,USD,PH,,,user570@mail.com,+2348029689483,178 Alausa Rd,PH,NG
,,,,,,,,,,,,user1190@mail.com,+2348097784963,CUST-00259,"[{'sku': 'SKU-0128', 'qty': 1, 'price': 26000}, {'sku': 'SKU-0162', 'qty': 2, 'price': 7000}, {'sku': 'SKU-0169', 'qty': 1, 'price': 9000}, {'sku': 'SKU-0087', 'qty': 3, 'price': 25000}]",124000.0,NGN,1676277419.0,Kaduna,,,,"85 Alausa Rd, Kaduna",,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0153', 'qty': 1, 'price': 10000}]",,,,,,,,,,ORD-001049,2023-02-14 10:38,10000.0,NGN,Kaduna,,,user417@example.com,+2348082399892,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0038', 'qty': 3, 'price': 6700}, {'sku': 'SKU-0153', 'qty': 2, 'price': 9200}, {'sku': 'SKU-0166', 'qty': 2, 'price': 2000}, {'sku': 'SKU-0215', 'qty': 3, 'price': 3000}]",,,,,,,,,,ORD-001050,2023-06-26 10:01,51500.0,NGN,Abuja,,,user938@mail.com,+2348098552975,87 GRA Rd,Abuja,NG
,,,,,,,,,,,,user789@example.com,,CUST-00116,"[{'sku': 'SKU-0019', 'qty': 2, 'price': 12000}]",24500.0,NGN,1688198659.0,Kano,,,,"101 Garki Rd, Kano",,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0159', 'qty': 1, 'price': 7500}, {'sku': 'SKU-0014', 'qty': 3, 'price': 18200}]",,,,,,,,,,ORD-001052,2023-11-23 11:37,64.89,USD,Lagos,,,user542@pulse.africa,+2348053763511,98 Garki Rd,Lagos,NG
ORD-001053,2023-07-22 16:39:11+00:00,user1348@mail.com,+2348098265529,,"[{'sku': 'SKU-0020', 'quantity': 1, 'unit_price': 9000}]",9000.0,NGN,Kaduna,56 Wuse Rd,Kaduna,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,+2348097110687,CUST-00722,"[{'productSku': 'SKU-0117', 'qty': 2, 'price': 6700}, {'productSku': 'SKU-0002', 'qty': 1, 'price': 7000}]",20400.0,NGN,1675551930.0,Abuja,1 Garki Rd,Abuja,NG,,,,,,,,,,,,,,
ORD-001055,2023-05-04 14:15:32+00:00,user571@example.com,+2348063701561,CUST-00377,"[{'sku': 'SKU-0010', 'quantity': 2, 'unit_price': 18500}, {'sku': 'SKU-0056', 'quantity': 3, 'unit_price': 26000}, {'sku': 'SKU-0065', 'quantity': 3, 'unit_price': 1500}]",119500.0,NGN,Abuja,70 GRA Rd,Abuja,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0127', 'qty': 1, 'price': 18500}, {'sku': 'SKU-0070', 'qty': 3, 'price': 5000}, {'sku': 'SKU-0105', 'qty': 1, 'price': 4200}, {'sku': 'SKU-0032', 'qty': 1, 'price': 13000}]",,,,,,,,,,ORD-001056,2023-05-17 19:28,50700.0,NGN,PH,,CUST-00475,user1280@shop.ng,+2348019890525,,,
,,,,,,,,,,,,user23@shop.ng,+2348019753797,CUST-00578,"[{'sku': 'SKU-0034', 'qty': 3, 'price': 6500}, {'sku': 'SKU-0065', 'qty': 1, 'price': 2500}]",22000.0,NGN,1699931635.0,Kaduna,243 GRA Rd,Kaduna,NG,,,,,,,,,,,,,,
ORD-001058,2023-05-27 09:28:42+00:00,user617@example.com,+2348080490059,CUST-00800,"[{'sku': 'SKU-0153', 'quantity': 3, 'unit_price': 9200}, {'sku': 'SKU-0150', 'quantity': 3, 'unit_price': 12200}, {'sku': 'SKU-0055', 'quantity': 2, 'unit_price': 7500}, {'sku': 'SKU-0102', 'quantity': 3, 'unit_price': 13000}, {'sku': 'SKU-0181', 'quantity': 2, 'unit_price': 10000}]",138200.0,NGN,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-001059,2023-12-14 15:59:17+00:00,user21@example.com,,,"[{'sku': 'SKU-0024', 'quantity': 2, 'unit_price': 9200}, {'sku': 'SKU-0154', 'quantity': 3, 'unit_price': 4200}]",35.59,USD,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user1178@shop.ng,+2348095304463,,"[{'sku': 'SKU-0037', 'qty': 3, 'price': 4000}, {'sku': 'SKU-0202', 'qty': 2, 'price': 4200}, {'sku': 'SKU-0218', 'qty': 1, 'price': 3000}, {'sku': 'SKU-0187', 'qty': 3, 'price': 1500}]",27900.0,NGN,1694617544.0,Kaduna,121 Garki Rd,Kaduna,NG,,,,,,,,,,,,,,
ORD-001061,2023-09-08 06:29:54+00:00,user993@shop.ng,+2348023731131,CUST-00032,"[{'sku': 'SKU-0076', 'quantity': 1, 'unit_price': 6700}, {'sku': 'SKU-0075', 'quantity': 1, 'unit_price': 9500}, {'sku': 'SKU-0158', 'quantity': 3, 'unit_price': 2700}, {'sku': 'SKU-0014', 'quantity': 3, 'unit_price': 18200}]",78900.0,NGN,Kano,67 GRA Rd,Kano,NG,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-001062,2023-02-18 14:02:18+00:00,user683@shop.ng,,CUST-00539,"[{'sku': 'SKU-0209', 'quantity': 1, 'unit_price': 7000}, {'sku': 'SKU-0102', 'quantity': 3, 'unit_price': 12200}, {'sku': 'SKU-0001', 'quantity': 1, 'unit_price': 10000}, {'sku': 'SKU-0168', 'quantity': 2, 'unit_price': 2700}, {'sku': 'SKU-0160', 'quantity': 1, 'unit_price': 10000}]",69000.0,NGN,PH,235 Sabon Gari Rd,PH,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0125', 'qty': 2, 'price': 1500}, {'sku': 'SKU-0181', 'qty': 1, 'price': 9500}, {'sku': 'SKU-0057', 'qty': 1, 'price': 1700}]",,,,,,,,,,ORD-001063,2023-05-01 05:52,14200.0,NGN,Abuja,"51 Garki Rd, Abuja",CUST-00415,,,,,
ORD-001064,2023-01-25 02:54:21+00:00,user377@pulse.africa,+2348051675798,CUST-00195,"[{'sku': 'SKU-0022', 'quantity': 3, 'unit_price': 2700}, {'sku': 'SKU-0011', 'quantity': 1, 'unit_price': 25500}, {'sku': 'SKU-0213', 'quantity': 3, 'unit_price': 18000}, {'sku': 'SKU-0151', 'quantity': 1, 'unit_price': 7500}]",95100.0,NGN,Abuja,,,,,,,,,,,,,,,,"115 Sabon Gari Rd, Abuja",,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0110', 'qty': 1, 'price': 19000}, {'sku': 'SKU-0191', 'qty': 3, 'price': 2500}, {'sku': 'SKU-0032', 'qty': 1, 'price': 12500}, {'sku': 'SKU-0016', 'qty': 1, 'price': 7500}]",,,,,,,,,,ORD-001065,2023-10-30 19:37,46500.0,NGN,Kano,,,user147@shop.ng,+2348084808012,250 Sabon Gari Rd,Kano,NG
,,,,,,,,,,,,user196@pulse.africa,+2348070651881,CUST-00747,"[{'sku': 'SKU-0151', 'qty': 2, 'price': 6500}, {'sku': 'SKU-0068', 'qty': 2, 'price': 13000}, {'sku': 'SKU-0049', 'qty': 2, 'price': 25000}, {'sku': 'SKU-0154', 'qty': 1, 'price': 4500}, {'sku': 'SKU-0130', 'qty': 1, 'price': 4500}]",98000.0,NGN,1680547094.0,Abuja,,,,"184 GRA Rd, Abuja",,,,,,,,,,,,,
,,,,,,,,,,,,,+2348012466248,CUST-00320,"[{'productSku': 'SKU-0012', 'qty': 3, 'price': 10000}, {'productSku': 'SKU-0210', 'qty': 2, 'price': 12000}, {'productSku': 'SKU-0012', 'qty': 2, 'price': 9000}, {'productSku': 'SKU-0150', 'qty': 1, 'price': 12000}]",84000.0,NGN,1694892056.0,Lagos,64 GRA Rd,Lagos,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0006', 'qty': 3, 'price': 1700}, {'sku': 'SKU-0150', 'qty': 2, 'price': 13000}, {'sku': 'SKU-0196', 'qty': 1, 'price': 4000}, {'sku': 'SKU-0061', 'qty': 3, 'price': 3000}, {'sku': 'SKU-0210', 'qty': 3, 'price': 13000}]",,,,,,,,,,ORD-001068,2023-03-11 05:02,83100.0,NGN,Lagos,,,user44@shop.ng,+2348011670685,,,
,,,,,,,,,,,,user485@pulse.africa,+2348027737027,,"[{'productSku': 'SKU-0097', 'qty': 2, 'price': 7500}]",15000.0,NGN,1695945969.0,Kano,,,,"239 Garki Rd, Kano",,,,,,,,,,,,,
ORD-001070,2023-11-27 02:36:48+00:00,user578@mail.com,,CUST-00710,"[{'sku': 'SKU-0129', 'quantity': 1, 'unit_price': 19000}, {'sku': 'SKU-0124', 'quantity': 1, 'unit_price': 3500}, {'sku': 'SKU-0010', 'quantity': 3, 'unit_price': 18200}, {'sku': 'SKU-0010', 'quantity': 3, 'unit_price': 18000}, {'sku': 'SKU-0153', 'quantity': 3, 'unit_price': 9000}]",158100.0,NGN,Lagos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0025', 'qty': 1, 'price': 12500}, {'sku': 'SKU-0137', 'qty': 2, 'price': 2000}, {'sku': 'SKU-0143', 'qty': 1, 'price': 3000}, {'sku': 'SKU-0041', 'qty': 2, 'price': 6700}]",,,,,,,,,,ORD-001071,2023-11-11 20:48,32900.0,NGN,Kaduna,,,user826@example.com,+2348071045153,173 Garki Rd,Kaduna,NG
ORD-001072,2023-03-29 17:27:00+00:00,,+2348048825894,CUST-00202,"[{'sku': 'SKU-0173', 'quantity': 1, 'unit_price': 7500}, {'sku': 'SKU-0122', 'quantity': 2, 'unit_price': 7000}, {'sku': 'SKU-0182', 'quantity': 2, 'unit_price': 25500}, {'sku': 'SKU-0122', 'quantity': 3, 'unit_price': 6500}]",103.95,USD,PH,,,,,,,,,,,,,,,,"19 GRA Rd, PH",,,,,,,,,,,,
,,,,,,,,,,,,user28@mail.com,+2348019888147,CUST-00003,"[{'sku': 'SKU-0107', 'qty': 2, 'price': 26000}, {'sku': 'SKU-0104', 'qty': 1, 'price': 26000}, {'sku': 'SKU-0046', 'qty': 1, 'price': 7000}]",85000.0,NGN,1680714483.0,PH,78 Alausa Rd,PH,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,user86@shop.ng,+2348068246831,CUST-00054,"[{'sku': 'SKU-0055', 'qty': 2, 'price': 7500}]",15000.0,NGN,1702972316.0,Kaduna,95 Alausa Rd,Kaduna,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,+2348013128008,CUST-00655,"[{'productSku': 'SKU-0214', 'qty': 1, 'price': 12000}, {'productSku': 'SKU-0002', 'qty': 1, 'price': 6500}, {'productSku': 'SKU-0151', 'qty': 1, 'price': 6700}]",25200.0,NGN,1675474931.0,Kaduna,87 Garki Rd,Kaduna,NG,,,,,,,,,,,,,,
ORD-001076,2023-10-21 23:31:44+00:00,user1355@pulse.africa,+2348046688997,CUST-00505,"[{'sku': 'SKU-0119', 'quantity': 3, 'unit_price': 25500}, {'sku': 'SKU-0059', 'quantity': 1, 'unit_price': 4200}, {'sku': 'SKU-0100', 'quantity': 1, 'unit_price': 1500}, {'sku': 'SKU-0159', 'quantity': 3, 'unit_price': 7500}, {'sku': 'SKU-0011', 'quantity': 1, 'unit_price': 26000}]",130700.0,NGN,Kano,152 Garki Rd,Kano,NG,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-001077,2023-10-18 04:05:51+00:00,user580@pulse.africa,+2348064511783,CUST-00217,"[{'sku': 'SKU-0072', 'quantity': 3, 'unit_price': 9500}, {'sku': 'SKU-0084', 'quantity': 1, 'unit_price': 2500}, {'sku': 'SKU-0031', 'quantity': 3, 'unit_price': 9000}, {'sku': 'SKU-0161', 'quantity': 3, 'unit_price': 12000}, {'sku': 'SKU-0183', 'quantity': 3, 'unit_price': 19000}]",151000.0,NGN,PH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,+2348064813017,CUST-00390,"[{'sku': 'SKU-0126', 'qty': 3, 'price': 7500}]",22500.0,NGN,1684979715.0,Abuja,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user408@example.com,,CUST-00073,"[{'sku': 'SKU-0002', 'qty': 2, 'price': 7500}, {'sku': 'SKU-0163', 'qty': 1, 'price': 10000}, {'sku': 'SKU-0103', 'qty': 1, 'price': 6700}, {'sku': 'SKU-0050', 'qty': 2, 'price': 9000}]",49700.0,NGN,1686726643.0,Lagos,,,,"186 Alausa Rd, Lagos",,,,,,,,,,,,,
ORD-001080,2023-06-14 08:56:44+00:00,user544@example.com,+2348045462260,CUST-00315,"[{'sku': 'SKU-0134', 'quantity': 2, 'unit_price': 25000}, {'sku': 'SKU-0095', 'quantity': 1, 'unit_price': 2700}, {'sku': 'SKU-0065', 'quantity': 2, 'unit_price': 1500}]",55700.0,NGN,Lagos,94 Garki Rd,Lagos,NG,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-001081,2023-09-27 16:14:43+00:00,user1135@mail.com,+2348053254231,CUST-00398,"[{'sku': 'SKU-0013', 'quantity': 2, 'unit_price': 5000}, {'sku': 'SKU-0031', 'quantity': 3, 'unit_price': 9000}, {'sku': 'SKU-0194', 'quantity': 3, 'unit_price': 3500}, {'sku': 'SKU-0111', 'quantity': 3, 'unit_price': 18500}, {'sku': 'SKU-0216', 'quantity': 3, 'unit_price': 5000}]",118000.0,NGN,Kaduna,127 Sabon Gari Rd,Kaduna,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,+2348075614874,CUST-00168,"[{'productSku': 'SKU-0001', 'qty': 2, 'price': 10000}, {'productSku': 'SKU-0012', 'qty': 1, 'price': 9200}, {'productSku': 'SKU-0190', 'qty': 3, 'price': 10000}, {'productSku': 'SKU-0216', 'qty': 2, 'price': 4000}, {'productSku': 'SKU-0138', 'qty': 2, 'price': 12200}]",104.69,USD,1687966442.0,Kaduna,,,,"49 Garki Rd, Kaduna",,,,,,,,,,,,,
ORD-001083,2023-03-24 14:31:15+00:00,user809@shop.ng,+2348089690342,CUST-00782,"[{'sku': 'SKU-0144', 'quantity': 2, 'unit_price': 3000}, {'sku': 'SKU-0066', 'quantity': 1, 'unit_price': 2700}]",9.84,USD,Abuja,67 Garki Rd,Abuja,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0184', 'qty': 3, 'price': 2000}, {'sku': 'SKU-0166', 'qty': 1, 'price': 1500}]",,,,,,,,,,ORD-001084,2023-08-30 12:59,7500.0,NGN,Abuja,,CUST-00023,user515@example.com,,59 Garki Rd,Abuja,NG
ORD-001085,2023-02-23 17:03:01+00:00,user551@pulse.africa,,CUST-00087,"[{'sku': 'SKU-0126', 'quantity': 3, 'unit_price': 6500}, {'sku': 'SKU-0154', 'quantity': 3, 'unit_price': 4200}, {'sku': 'SKU-0155', 'quantity': 1, 'unit_price': 10000}]",42100.0,NGN,Abuja,,,,,,,,,,,,,,,,"235 Wuse Rd, Abuja",,,,,,,,,,,,
,,,,,,,,,,,,user155@shop.ng,+2348077945312,CUST-00479,"[{'sku': 'SKU-0017', 'qty': 1, 'price': 2700}, {'sku': 'SKU-0031', 'qty': 1, 'price': 9000}, {'sku': 'SKU-0183', 'qty': 2, 'price': 18500}, {'sku': 'SKU-0062', 'qty': 1, 'price': 18200}, {'sku': 'SKU-0047', 'qty': 2, 'price': 12200}]",93.55,USD,1695674570.0,PH,9 Wuse Rd,PH,NG,,,,,,,,,,,,,,
ORD-001087,2023-01-11 23:33:43+00:00,user642@mail.com,+2348050833796,CUST-00036,"[{'sku': 'SKU-0053', 'quantity': 3, 'unit_price': 18500}]",55500.0,NGN,Kaduna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user929@shop.ng,,CUST-00519,"[{'productSku': 'SKU-0202', 'qty': 3, 'price': 4500}, {'productSku': 'SKU-0186', 'qty': 1, 'price': 4200}, {'productSku': 'SKU-0126', 'qty': 2, 'price': 6500}, {'productSku': 'SKU-0172', 'qty': 3, 'price': 10000}]",61200.0,NGN,1700183125.0,Lagos,1 Wuse Rd,Lagos,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0206', 'qty': 3, 'price': 25500}, {'sku': 'SKU-0162', 'qty': 2, 'price': 7000}]",,,,,,,,,,ORD-001089,2023-04-06 04:35,104.26,USD,Kaduna,,,user646@shop.ng,+2348038033490,,,
,,,,,,,,,,,,user1439@mail.com,,,"[{'sku': 'SKU-0191', 'qty': 3, 'price': 2000}, {'sku': 'SKU-0215', 'qty': 3, 'price': 2500}, {'sku': 'SKU-0065', 'qty': 3, 'price': 2500}, {'sku': 'SKU-0008', 'qty': 3, 'price': 2000}]",27000.0,NGN,1695985171.0,PH,,,,"224 Wuse Rd, PH",,,,,,,,,,,,,
,,,,,,,,,,,,user34@example.com,+2348034488359,CUST-00348,"[{'sku': 'SKU-0097', 'qty': 1, 'price': 6700}, {'sku': 'SKU-0025', 'qty': 1, 'price': 12000}, {'sku': 'SKU-0169', 'qty': 1, 'price': 9500}]",28200.0,NGN,1679994770.0,PH,112 Garki Rd,PH,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,user1119@shop.ng,,,"[{'sku': 'SKU-0076', 'qty': 1, 'price': 6700}, {'sku': 'SKU-0087', 'qty': 2, 'price': 26000}, {'sku': 'SKU-0191', 'qty': 3, 'price': 2500}, {'sku': 'SKU-0016', 'qty': 3, 'price': 6700}]",97.85,USD,1690350433.0,Kano,249 Sabon Gari Rd,Kano,NG,,,,,,,,,,,,,,
ORD-001093,2023-09-28 21:26:11+00:00,user556@shop.ng,,CUST-00589,"[{'sku': 'SKU-0178', 'quantity': 3, 'unit_price': 18500}, {'sku': 'SKU-0147', 'quantity': 3, 'unit_price': 7000}]",76500.0,NGN,Lagos,132 Wuse Rd,Lagos,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user855@example.com,+2348027771564,,"[{'sku': 'SKU-0049', 'qty': 3, 'price': 25200}, {'sku': 'SKU-0000', 'qty': 3, 'price': 3500}, {'sku': 'SKU-0039', 'qty': 1, 'price': 26000}, {'sku': 'SKU-0205', 'qty': 1, 'price': 6500}]",118600.0,NGN,1681568734.0,PH,,,,,,,,,,,,,,,,,
ORD-001095,2023-10-12 10:58:28+00:00,,+2348055309017,,"[{'sku': 'SKU-0104', 'quantity': 2, 'unit_price': 25500}, {'sku': 'SKU-0127', 'quantity': 3, 'unit_price': 19000}, {'sku': 'SKU-0082', 'quantity': 2, 'unit_price': 7000}, {'sku': 'SKU-0126', 'quantity': 2, 'unit_price': 6500}, {'sku': 'SKU-0044', 'quantity': 2, 'unit_price': 13000}]",161000.0,NGN,Kaduna,,,,,,,,,,,,,,,,"208 Wuse Rd, Kaduna",,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0018', 'qty': 2, 'price': 19000}, {'sku': 'SKU-0090', 'qty': 2, 'price': 7000}, {'sku': 'SKU-0027', 'qty': 1, 'price': 2700}]",,,,,,,,,,ORD-001096,2023-04-24 01:54,59.01,USD,Lagos,,,user1206@shop.ng,+2348010662804,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0136', 'qty': 2, 'price': 6500}, {'sku': 'SKU-0131', 'qty': 1, 'price': 2000}, {'sku': 'SKU-0210', 'qty': 2, 'price': 12000}, {'sku': 'SKU-0186', 'qty': 1, 'price': 5000}]",,,,,,,,,,ORD-001097,2023-03-20 06:57,44000.0,NGN,PH,,,user1275@pulse.africa,+2348045940979,,,
,,,,,,,,,,,,user436@pulse.africa,+2348011626180,CUST-00285,"[{'productSku': 'SKU-0011', 'qty': 3, 'price': 25500}, {'productSku': 'SKU-0187', 'qty': 1, 'price': 1700}]",78200.0,NGN,1686329193.0,Lagos,111 Alausa Rd,Lagos,NG,,,,,,,,,,,,,,
ORD-001099,2023-12-04 02:24:27+00:00,user951@mail.com,+2348060686092,,"[{'sku': 'SKU-0034', 'quantity': 2, 'unit_price': 7000}, {'sku': 'SKU-0039', 'quantity': 3, 'unit_price': 25500}, {'sku': 'SKU-0028', 'quantity': 1, 'unit_price': 7000}, {'sku': 'SKU-0099', 'quantity': 3, 'unit_price': 3000}]",106500.0,NGN,PH,126 Sabon Gari Rd,PH,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0163', 'qty': 3, 'price': 9200}, {'sku': 'SKU-0146', 'qty': 2, 'price': 2500}, {'sku': 'SKU-0086', 'qty': 3, 'price': 4000}, {'sku': 'SKU-0035', 'qty': 3, 'price': 10000}]",,,,,,,,,,ORD-001100,2023-08-11 13:05,74600.0,NGN,Kano,"136 GRA Rd, Kano",CUST-00257,user1333@example.com,+2348022082719,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0156', 'qty': 1, 'price': 13000}, {'sku': 'SKU-0048', 'qty': 2, 'price': 25200}, {'sku': 'SKU-0010', 'qty': 1, 'price': 18000}]",,,,,,,,,,ORD-001101,2023-05-09 23:36,81400.0,NGN,PH,"243 Alausa Rd, PH",CUST-00471,user1091@shop.ng,+2348091827511,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0175', 'qty': 3, 'price': 9200}, {'sku': 'SKU-0051', 'qty': 1, 'price': 6700}, {'sku': 'SKU-0214', 'qty': 3, 'price': 12500}]",,,,,,,,,,ORD-001102,2023-07-19 10:01,71800.0,NGN,Kaduna,"197 Garki Rd, Kaduna",CUST-00406,user567@example.com,+2348031363906,,,
ORD-001103,2023-01-13 02:08:01+00:00,user438@example.com,+2348081085877,CUST-00187,"[{'sku': 'SKU-0096', 'quantity': 3, 'unit_price': 2000}, {'sku': 'SKU-0042', 'quantity': 2, 'unit_price': 13000}, {'sku': 'SKU-0214', 'quantity': 2, 'unit_price': 12500}, {'sku': 'SKU-0132', 'quantity': 1, 'unit_price': 9000}, {'sku': 'SKU-0217', 'quantity': 2, 'unit_price': 9200}]",84400.0,NGN,Kano,205 Alausa Rd,Kano,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user313@mail.com,,CUST-00024,"[{'sku': 'SKU-0097', 'qty': 2, 'price': 7000}, {'sku': 'SKU-0144', 'qty': 2, 'price': 3500}]",21000.0,NGN,1677550317.0,Kano,57 Wuse Rd,Kano,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,user1111@shop.ng,,,"[{'productSku': 'SKU-0058', 'qty': 2, 'price': 4000}, {'productSku': 'SKU-0009', 'qty': 3, 'price': 7500}]",30500.0,NGN,1673436326.0,Abuja,72 Wuse Rd,Abuja,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,user657@shop.ng,+2348084870185,,"[{'productSku': 'SKU-0107', 'qty': 2, 'price': 25500}, {'productSku': 'SKU-0080', 'qty': 1, 'price': 1500}, {'productSku': 'SKU-0209', 'qty': 3, 'price': 6500}, {'productSku': 'SKU-0215', 'qty': 2, 'price': 2700}]",77400.0,NGN,1681238242.0,Lagos,95 GRA Rd,Lagos,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,user1396@example.com,+2348094771464,,"[{'productSku': 'SKU-0211', 'qty': 3, 'price': 2700}, {'productSku': 'SKU-0129', 'qty': 2, 'price': 19000}, {'productSku': 'SKU-0105', 'qty': 1, 'price': 4000}, {'productSku': 'SKU-0039', 'qty': 1, 'price': 26000}]",76100.0,NGN,1685637781.0,Abuja,155 Alausa Rd,Abuja,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0039', 'qty': 3, 'price': 26000}]",,,,,,,,,,ORD-001108,2023-08-01 12:06,78000.0,NGN,PH,,CUST-00101,user275@example.com,+2348075559230,,,
,,,,,,,,,,,,user1208@mail.com,+2348091429275,,"[{'productSku': 'SKU-0030', 'qty': 1, 'price': 3500}]",3500.0,NGN,1698046832.0,PH,58 Sabon Gari Rd,PH,NG,,,,,,,,,,,,,,
ORD-001110,2023-09-14 20:15:22+00:00,user998@shop.ng,+2348023631328,CUST-00708,"[{'sku': 'SKU-0116', 'quantity': 1, 'unit_price': 12200}, {'sku': 'SKU-0182', 'quantity': 2, 'unit_price': 25000}, {'sku': 'SKU-0107', 'quantity': 2, 'unit_price': 25500}, {'sku': 'SKU-0117', 'quantity': 3, 'unit_price': 7500}, {'sku': 'SKU-0132', 'quantity': 3, 'unit_price': 9200}]",181.85,USD,Kano,216 Garki Rd,Kano,NG,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-001111,2023-05-13 03:29:12+00:00,user638@pulse.africa,+2348082127924,CUST-00287,"[{'sku': 'SKU-0112', 'quantity': 3, 'unit_price': 25000}, {'sku': 'SKU-0091', 'quantity': 1, 'unit_price': 9000}, {'sku': 'SKU-0134', 'quantity': 2, 'unit_price': 25200}]",134400.0,NGN,Lagos,,,,,,,,,,,,,,,,"249 Alausa Rd, Lagos",,,,,,,,,,,,
ORD-001112,2023-12-11 18:33:34+00:00,user101@mail.com,+2348069588589,CUST-00664,"[{'sku': 'SKU-0166', 'quantity': 3, 'unit_price': 1500}]",4500.0,NGN,Kaduna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-001113,2023-11-15 02:53:46+00:00,user598@pulse.africa,+2348073488839,CUST-00366,"[{'sku': 'SKU-0019', 'quantity': 3, 'unit_price': 12000}, {'sku': 'SKU-0149', 'quantity': 3, 'unit_price': 3500}, {'sku': 'SKU-0115', 'quantity': 3, 'unit_price': 19000}, {'sku': 'SKU-0137', 'quantity': 1, 'unit_price': 1700}, {'sku': 'SKU-0059', 'quantity': 3, 'unit_price': 4500}]",118700.0,NGN,PH,76 Alausa Rd,PH,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0076', 'qty': 1, 'price': 6500}, {'sku': 'SKU-0110', 'qty': 1, 'price': 18200}, {'sku': 'SKU-0156', 'qty': 2, 'price': 13000}, {'sku': 'SKU-0055', 'qty': 2, 'price': 6700}]",,,,,,,,,,ORD-001114,2023-11-15 05:23,68.19,USD,Kaduna,,CUST-00511,user1447@mail.com,+2348099839973,,,
